location,target_end_date,observed,trend
RO,2021-01-02,23635,Decreasing
SE,2021-01-02,41331,Stable
SI,2021-01-02,10159,Stable
SK,2021-01-02,45067,Increasing
AT,2021-01-09,14462,Decreasing
BE,2021-01-09,13525,Decreasing
BG,2021-01-09,5526,Decreasing
CH,2021-01-09,25687,Decreasing
CY,2021-01-09,3856,Increasing
CZ,2021-01-09,87247,Increasing
DE,2021-01-09,136230,Decreasing
DK,2021-01-09,12699,Decreasing
EE,2021-01-09,4300,Increasing
ES,2021-01-09,122095,Increasing
FI,2021-01-09,1825,Decreasing
FR,2021-01-09,122716,Increasing
GB,2021-01-09,417620,Increasing
GR,2021-01-09,4584,Decreasing
HR,2021-01-09,7085,Decreasing
HU,2021-01-09,13771,Decreasing
IE,2021-01-09,43801,Increasing
IS,2021-01-09,126,Increasing
IT,2021-01-09,116665,Stable
LI,2021-01-09,136,Decreasing
LT,2021-01-09,13426,Decreasing
LU,2021-01-09,1329,Decreasing
LV,2021-01-09,7023,Increasing
MT,2021-01-09,1215,Increasing
NL,2021-01-09,51684,Decreasing
NO,2021-01-09,4653,Increasing
PL,2021-01-09,63609,Stable
PT,2021-01-09,52317,Increasing
RO,2021-01-09,30807,Decreasing
SE,2021-01-09,52092,Stable
SI,2021-01-09,14175,Increasing
SK,2021-01-09,43539,Stable
AT,2021-01-16,12290,Stable
BE,2021-01-16,14515,Stable
BG,2021-01-16,3330,Decreasing
CH,2021-01-16,17245,Decreasing
CY,2021-01-16,1935,Stable
CZ,2021-01-16,61190,Increasing
DE,2021-01-16,128055,Decreasing
DK,2021-01-16,7959,Decreasing
EE,2021-01-16,3602,Stable
ES,2021-01-16,201804,Increasing
FI,2021-01-16,1768,Stable
FR,2021-01-16,125412,Increasing
GB,2021-01-16,339952,Increasing
GR,2021-01-16,4077,Stable
HR,2021-01-16,5228,Decreasing
HU,2021-01-16,10128,Decreasing
IE,2021-01-16,29053,Increasing
IS,2021-01-16,76,Increasing
IT,2021-01-16,110867,Stable
LI,2021-01-16,51,Decreasing
LT,2021-01-16,8694,Decreasing
LU,2021-01-16,886,Decreasing
LV,2021-01-16,6145,Stable
MT,2021-01-16,1235,Increasing
NL,2021-01-16,39707,Decreasing
NO,2021-01-16,3526,Stable
PL,2021-01-16,53223,Stable
PT,2021-01-16,63229,Increasing
RO,2021-01-16,23286,Stable
SE,2021-01-16,34015,Stable
SI,2021-01-16,10038,Stable
SK,2021-01-16,33750,Stable
AT,2021-01-23,10705,Decreasing
BE,2021-01-23,14645,Increasing
BG,2021-01-23,2960,Decreasing
CH,2021-01-23,14051,Decreasing
CY,2021-01-23,1149,Decreasing
CZ,2021-01-23,49455,Decreasing
DE,2021-01-23,103043,Decreasing
DK,2021-01-23,5718,Decreasing
EE,2021-01-23,3493,Stable
ES,2021-01-23,247396,Increasing
FI,2021-01-23,2302,Increasing
FR,2021-01-23,138788,Increasing
GB,2021-01-23,260098,Decreasing
GR,2021-01-23,3276,Decreasing
HR,2021-01-23,3993,Decreasing
HU,2021-01-23,7730,Decreasing
IE,2021-01-23,16404,Increasing
IS,2021-01-23,25,Decreasing
IT,2021-01-23,86452,Stable
LI,2021-01-23,60,Decreasing
LT,2021-01-23,6560,Decreasing
LU,2021-01-23,808,Decreasing
LV,2021-01-23,5399,Stable
MT,2021-01-23,1095,Increasing
NL,2021-01-23,36379,Decreasing
NO,2021-01-23,2358,Decreasing
PL,2021-01-23,41267,Decreasing
PT,2021-01-23,85053,Increasing
RO,2021-01-23,17706,Decreasing
SE,2021-01-23,23680,Decreasing
SI,2021-01-23,8737,Stable
SK,2021-01-23,28915,Decreasing
AT,2021-01-30,9565,Decreasing
BE,2021-01-30,15983,Increasing
BG,2021-01-30,3922,Decreasing
CH,2021-01-30,12041,Decreasing
CY,2021-01-30,899,Decreasing
CZ,2021-01-30,47353,Decreasing
DE,2021-01-30,82492,Decreasing
DK,2021-01-30,4178,Decreasing
EE,2021-01-30,3563,Decreasing
ES,2021-01-30,243559,Increasing
FI,2021-01-30,2613,Increasing
FR,2021-01-30,140954,Stable
GB,2021-01-30,178629,Decreasing
GR,2021-01-30,4827,Stable
HR,2021-01-30,3522,Decreasing
HU,2021-01-30,7962,Decreasing
IE,2021-01-30,9119,Decreasing
IS,2021-01-30,21,Decreasing
IT,2021-01-30,86598,Decreasing
LI,2021-01-30,57,Decreasing
LT,2021-01-30,5878,Decreasing
LU,2021-01-30,950,Decreasing
LV,2021-01-30,5212,Decreasing
MT,2021-01-30,1179,Stable
NL,2021-01-30,29542,Decreasing
NO,2021-01-30,1990,Decreasing
PL,2021-01-30,37795,Decreasing
PT,2021-01-30,86549,Increasing
RO,2021-01-30,17724,Decreasing
SE,2021-01-30,19791,Decreasing
SI,2021-01-30,8594,Decreasing
SK,2021-01-30,35865,Decreasing
AT,2021-02-06,9371,Decreasing
BE,2021-02-06,16033,Stable
BG,2021-02-06,4934,Increasing
CH,2021-02-06,10553,Decreasing
CY,2021-02-06,909,Decreasing
CZ,2021-02-06,49398,Decreasing
DE,2021-02-06,70223,Decreasing
DK,2021-02-06,3091,Decreasing
EE,2021-02-06,3765,Stable
ES,2021-02-06,198871,Stable
FI,2021-02-06,2616,Increasing
FR,2021-02-06,135999,Stable
GB,2021-02-06,133747,Decreasing
GR,2021-02-06,6740,Increasing
HR,2021-02-06,3036,Decreasing
HU,2021-02-06,8846,Stable
IE,2021-02-06,7245,Decreasing
IS,2021-02-06,19,Decreasing
IT,2021-02-06,83315,Decreasing
LI,2021-02-06,28,Decreasing
LT,2021-02-06,4549,Decreasing
LU,2021-02-06,1124,Increasing
LV,2021-02-06,5612,Stable
MT,2021-02-06,855,Decreasing
NL,2021-02-06,27285,Decreasing
NO,2021-02-06,1860,Decreasing
PL,2021-02-06,36856,Decreasing
PT,2021-02-06,50888,Decreasing
RO,2021-02-06,16425,Decreasing
SE,2021-02-06,21105,Decreasing
SI,2021-02-06,7314,Decreasing
SK,2021-02-06,37061,Stable
AT,2021-02-13,9443,Stable
BE,2021-02-13,13245,Stable
BG,2021-02-13,5964,Increasing
CH,2021-02-13,8854,Decreasing
CY,2021-02-13,776,Decreasing
CZ,2021-02-13,52737,Stable
DE,2021-02-13,53053,Decreasing
DK,2021-02-13,2881,Decreasing
EE,2021-02-13,4237,Increasing
ES,2021-02-13,114045,Decreasing
FI,2021-02-13,2496,Stable
FR,2021-02-13,128532,Stable
GB,2021-02-13,97271,Decreasing
GR,2021-02-13,8253,Increasing
HR,2021-02-13,2333,Decreasing
HU,2021-02-13,10630,Increasing
IE,2021-02-13,6248,Decreasing
IS,2021-02-13,12,Decreasing
IT,2021-02-13,85721,Stable
LI,2021-02-13,21,Decreasing
LT,2021-02-13,3471,Decreasing
LU,2021-02-13,1027,Increasing
LV,2021-02-13,4962,Stable
MT,2021-02-13,1075,Stable
NL,2021-02-13,23524,Decreasing
NO,2021-02-13,1739,Decreasing
PL,2021-02-13,38091,Stable
PT,2021-02-13,22173,Decreasing
RO,2021-02-13,16748,Stable
SE,2021-02-13,20349,Decreasing
SI,2021-02-13,5947,Decreasing
SK,2021-02-13,38731,Increasing
AT,2021-02-20,10372,Stable
BE,2021-02-20,15264,Stable
BG,2021-02-20,6923,Increasing
CH,2021-02-20,7048,Decreasing
CY,2021-02-20,758,Decreasing
CZ,2021-02-20,63472,Increasing
DE,2021-02-20,50436,Decreasing
DK,2021-02-20,3014,Decreasing
EE,2021-02-20,5284,Increasing
ES,2021-02-20,77087,Decreasing
FI,2021-02-20,3429,Increasing
FR,2021-02-20,130902,Stable
GB,2021-02-20,78569,Decreasing
GR,2021-02-20,7452,Increasing
HR,2021-02-20,2226,Decreasing
HU,2021-02-20,14356,Increasing
IE,2021-02-20,5582,Decreasing
IS,2021-02-20,12,Decreasing
IT,2021-02-20,84977,Stable
LI,2021-02-20,7,Decreasing
LT,2021-02-20,3240,Decreasing
LU,2021-02-20,1243,Increasing
LV,2021-02-20,4827,Stable
MT,2021-02-20,1111,Stable
NL,2021-02-20,27355,Stable
NO,2021-02-20,1923,Stable
PL,2021-02-20,48106,Increasing
PT,2021-02-20,12260,Decreasing
RO,2021-02-20,17185,Stable
SE,2021-02-20,22755,Stable
SI,2021-02-20,5204,Decreasing
SK,2021-02-20,37186,Stable
AT,2021-02-27,13165,Increasing
BE,2021-02-27,17035,Stable
BG,2021-02-27,10267,Increasing
CH,2021-02-27,7157,Decreasing
CY,2021-02-27,1135,Increasing
CZ,2021-02-27,81274,Increasing
DE,2021-02-27,55563,Decreasing
DK,2021-02-27,3651,Increasing
EE,2021-02-27,7366,Increasing
ES,2021-02-27,55431,Decreasing
FI,2021-02-27,3837,Increasing
FR,2021-02-27,149767,Stable
GB,2021-02-27,64844,Decreasing
GR,2021-02-27,10913,Increasing
HR,2021-02-27,2932,Stable
HU,2021-02-27,24019,Increasing
IE,2021-02-27,4602,Decreasing
IS,2021-02-27,4,Decreasing
IT,2021-02-27,112029,Increasing
LI,2021-02-27,24,Decreasing
LT,2021-02-27,3784,Decreasing
LU,2021-02-27,1328,Increasing
LV,2021-02-27,4701,Decreasing
MT,2021-02-27,1457,Increasing
NL,2021-02-27,32051,Increasing
NO,2021-02-27,2511,Increasing
PL,2021-02-27,65158,Increasing
PT,2021-02-27,7505,Decreasing
RO,2021-02-27,21888,Increasing
SE,2021-02-27,26143,Increasing
SI,2021-02-27,5275,Decreasing
SK,2021-02-27,39272,Stable
AT,2021-03-06,15514,Increasing
BE,2021-03-06,16395,Increasing
BG,2021-03-06,13105,Increasing
CH,2021-03-06,7358,Decreasing
CY,2021-03-06,2260,Increasing
CZ,2021-03-06,84569,Increasing
DE,2021-03-06,57633,Stable
DK,2021-03-06,3594,Increasing
EE,2021-03-06,9285,Increasing
ES,2021-03-06,NA,NA
FI,2021-03-06,4455,Increasing
FR,2021-03-06,143708,Stable
GB,2021-03-06,42824,Decreasing
GR,2021-03-06,14147,Increasing
HR,2021-03-06,3503,Increasing
HU,2021-03-06,35686,Increasing
IE,2021-03-06,3719,Decreasing
IS,2021-03-06,10,Decreasing
IT,2021-03-06,138937,Increasing
LI,2021-03-06,23,Stable
LT,2021-03-06,3077,Stable
LU,2021-03-06,1186,Stable
LV,2021-03-06,4199,Decreasing
MT,2021-03-06,1997,Increasing
NL,2021-03-06,31385,Increasing
NO,2021-03-06,3720,Increasing
PL,2021-03-06,84460,Increasing
PT,2021-03-06,5568,Decreasing
RO,2021-03-06,25831,Increasing
SE,2021-03-06,27652,Increasing
SI,2021-03-06,5459,Stable
SK,2021-03-06,37254,Stable
AT,2021-03-13,17815,Increasing
BE,2021-03-13,19512,Increasing
BG,2021-03-13,18067,Increasing
CH,2021-03-13,8355,Increasing
CY,2021-03-13,2602,Increasing
CZ,2021-03-13,79944,Increasing
DE,2021-03-13,66376,Increasing
DK,2021-03-13,5592,Increasing
EE,2021-03-13,10188,Increasing
ES,2021-03-13,34692,NA
FI,2021-03-13,4844,Increasing
FR,2021-03-13,161662,Increasing
GB,2021-03-13,40477,Decreasing
GR,2021-03-13,15543,Increasing
HR,2021-03-13,4364,Increasing
HU,2021-03-13,47811,Increasing
IE,2021-03-13,3659,Decreasing
IS,2021-03-13,13,Stable
IT,2021-03-13,155076,Increasing
LI,2021-03-13,16,Increasing
LT,2021-03-13,3154,Stable
LU,2021-03-13,1207,Stable
LV,2021-03-13,3475,Decreasing
MT,2021-03-13,2051,Increasing
NL,2021-03-13,37117,Increasing
NO,2021-03-13,5254,Increasing
PL,2021-03-13,108015,Increasing
PT,2021-03-13,4304,Decreasing
RO,2021-03-13,30331,Increasing
SE,2021-03-13,27566,Increasing
SI,2021-03-13,4768,Stable
SK,2021-03-13,31231,Decreasing
AT,2021-03-20,19840,Increasing
BE,2021-03-20,22620,Increasing
BG,2021-03-20,24602,Increasing
CH,2021-03-20,9964,Increasing
CY,2021-03-20,2596,Increasing
CZ,2021-03-20,67298,Decreasing
DE,2021-03-20,87328,Increasing
DK,2021-03-20,4930,Increasing
EE,2021-03-20,10156,Increasing
ES,2021-03-20,28628,NA
FI,2021-03-20,4816,Increasing
FR,2021-03-20,205091,Increasing
GB,2021-03-20,37451,Decreasing
GR,2021-03-20,16090,Increasing
HR,2021-03-20,6321,Increasing
HU,2021-03-20,53344,Increasing
IE,2021-03-20,3473,Decreasing
IS,2021-03-20,25,Increasing
IT,2021-03-20,154493,Increasing
LI,2021-03-20,24,Stable
LT,2021-03-20,3736,Stable
LU,2021-03-20,1452,Stable
LV,2021-03-20,3665,Decreasing
MT,2021-03-20,1637,Stable
NL,2021-03-20,44353,Increasing
NO,2021-03-20,6562,Increasing
PL,2021-03-20,147340,Increasing
PT,2021-03-20,3364,Decreasing
RO,2021-03-20,37522,Increasing
SE,2021-03-20,31745,Increasing
SI,2021-03-20,5655,Stable
SK,2021-03-20,26251,Decreasing
AT,2021-03-27,22004,Increasing
BE,2021-03-27,38122,Increasing
BG,2021-03-27,25290,Increasing
CH,2021-03-27,11608,Increasing
CY,2021-03-27,2496,Stable
CZ,2021-03-27,51615,Decreasing
DE,2021-03-27,109442,Increasing
DK,2021-03-27,2201,Decreasing
EE,2021-03-27,8710,Stable
ES,2021-03-27,42992,NA
FI,2021-03-27,4284,Stable
FR,2021-03-27,254568,Increasing
GB,2021-03-27,37909,Stable
GR,2021-03-27,16979,Increasing
HR,2021-03-27,9096,Increasing
HU,2021-03-27,63808,Increasing
IE,2021-03-27,4106,Stable
IS,2021-03-27,66,Increasing
IT,2021-03-27,156122,Stable
LI,2021-03-27,24,Stable
LT,2021-03-27,4865,Increasing
LU,2021-03-27,1510,Increasing
LV,2021-03-27,3567,Decreasing
MT,2021-03-27,904,Decreasing
NL,2021-03-27,50892,Increasing
NO,2021-03-27,6107,Increasing
PL,2021-03-27,185025,Increasing
PT,2021-03-27,2962,Decreasing
RO,2021-03-27,39331,Increasing
SE,2021-03-27,35746,Increasing
SI,2021-03-27,6531,Increasing
SK,2021-03-27,21019,Decreasing
AT,2021-04-03,21603,Increasing
BE,2021-04-03,31411,Increasing
BG,2021-04-03,24489,Increasing
CH,2021-04-03,13125,Increasing
CY,2021-04-03,3201,Increasing
CZ,2021-04-03,38713,Decreasing
DE,2021-04-03,117965,Increasing
DK,2021-04-03,5669,Stable
EE,2021-04-03,6199,Decreasing
ES,2021-04-03,45641,Increasing
FI,2021-04-03,3351,Decreasing
FR,2021-04-03,229985,Increasing
GB,2021-04-03,27911,Decreasing
GR,2021-04-03,20869,Increasing
HR,2021-04-03,12749,Increasing
HU,2021-04-03,54634,Stable
IE,2021-04-03,3758,Stable
IS,2021-04-03,62,Increasing
IT,2021-04-03,137794,Stable
LI,2021-04-03,36,Increasing
LT,2021-04-03,5322,Increasing
LU,2021-04-03,1640,Increasing
LV,2021-04-03,3151,Stable
MT,2021-04-03,381,Decreasing
NL,2021-04-03,49709,Increasing
NO,2021-04-03,5633,Stable
PL,2021-04-03,193859,Increasing
PT,2021-04-03,3100,Decreasing
RO,2021-04-03,38045,Increasing
SE,2021-04-03,33173,Increasing
SI,2021-04-03,7380,Increasing
SK,2021-04-03,16942,Decreasing
AT,2021-04-10,18699,Stable
BE,2021-04-10,25013,Stable
BG,2021-04-10,19272,Decreasing
CH,2021-04-10,12201,Increasing
CY,2021-04-10,3711,Increasing
CZ,2021-04-10,28238,Decreasing
DE,2021-04-10,107223,Increasing
DK,2021-04-10,4383,Stable
EE,2021-04-10,4799,Decreasing
ES,2021-04-10,46547,Increasing
FI,2021-04-10,2735,Decreasing
FR,2021-04-10,196477,Stable
GB,2021-04-10,10954,Decreasing
GR,2021-04-10,20304,Increasing
HR,2021-04-10,12249,Increasing
HU,2021-04-10,34455,Decreasing
IE,2021-04-10,2948,Stable
IS,2021-04-10,33,Increasing
IT,2021-04-10,103830,Decreasing
LI,2021-04-10,63,Increasing
LT,2021-04-10,6568,Increasing
LU,2021-04-10,1362,Stable
LV,2021-04-10,3373,Stable
MT,2021-04-10,359,Decreasing
NL,2021-04-10,48519,Stable
NO,2021-04-10,4872,Decreasing
PL,2021-04-10,137314,Stable
PT,2021-04-10,3786,Stable
RO,2021-04-10,32641,Stable
SE,2021-04-10,44210,Increasing
SI,2021-04-10,6530,Stable
SK,2021-04-10,13185,Decreasing
AT,2021-04-17,17997,Decreasing
BE,2021-04-17,24513,Decreasing
BG,2021-04-17,14432,Decreasing
CH,2021-04-17,14856,Increasing
CY,2021-04-17,4032,Increasing
CZ,2021-04-17,22369,Decreasing
DE,2021-04-17,142664,Increasing
DK,2021-04-17,4630,Increasing
EE,2021-04-17,3275,Decreasing
ES,2021-04-17,59771,Increasing
FI,2021-04-17,2072,Decreasing
FR,2021-04-17,317923,Increasing
GB,2021-04-17,17893,Decreasing
GR,2021-04-17,19681,Stable
HR,2021-04-17,15326,Increasing
HU,2021-04-17,32934,Decreasing
IE,2021-04-17,2595,Decreasing
IS,2021-04-17,28,Decreasing
IT,2021-04-17,103366,Decreasing
LI,2021-04-17,68,Increasing
LT,2021-04-17,7597,Increasing
LU,2021-04-17,1279,Decreasing
LV,2021-04-17,3757,Stable
MT,2021-04-17,379,Decreasing
NL,2021-04-17,53168,Stable
NO,2021-04-17,4170,Decreasing
PL,2021-04-17,122976,Decreasing
PT,2021-04-17,3632,Increasing
RO,2021-04-17,24174,Decreasing
SE,2021-04-17,42737,Increasing
SI,2021-04-17,5643,Stable
SK,2021-04-17,10787,Decreasing
AT,2021-04-24,16139,Decreasing
BE,2021-04-24,25041,Decreasing
BG,2021-04-24,11137,Decreasing
CH,2021-04-24,14110,Stable
CY,2021-04-24,6060,Increasing
CZ,2021-04-24,17727,Decreasing
DE,2021-04-24,145568,Increasing
DK,2021-04-24,5279,Stable
EE,2021-04-24,2989,Decreasing
ES,2021-04-24,61334,Increasing
FI,2021-04-24,1644,Decreasing
FR,2021-04-24,210197,Stable
GB,2021-04-24,17232,Decreasing
GR,2021-04-24,18286,Stable
HR,2021-04-24,15147,Increasing
HU,2021-04-24,20388,Decreasing
IE,2021-04-24,2966,Decreasing
IS,2021-04-24,104,Increasing
IT,2021-04-24,92074,Decreasing
LI,2021-04-24,65,Increasing
LT,2021-04-24,7624,Increasing
LU,2021-04-24,1261,Decreasing
LV,2021-04-24,3958,Increasing
MT,2021-04-24,222,Decreasing
NL,2021-04-24,57304,Increasing
NO,2021-04-24,3246,Decreasing
PL,2021-04-24,75758,Decreasing
PT,2021-04-24,3404,Stable
RO,2021-04-24,17683,Decreasing
SE,2021-04-24,38205,Stable
SI,2021-04-24,5020,Decreasing
SK,2021-04-24,9173,Decreasing
AT,2021-05-01,13927,Decreasing
BE,2021-05-01,21393,Stable
BG,2021-05-01,7746,Decreasing
CH,2021-05-01,13465,Stable
CY,2021-05-01,5335,Increasing
CZ,2021-05-01,14864,Decreasing
DE,2021-05-01,131887,Increasing
DK,2021-05-01,5035,Stable
EE,2021-05-01,2450,Decreasing
ES,2021-05-01,55460,Increasing
FI,2021-05-01,1437,Decreasing
FR,2021-05-01,165210,Stable
GB,2021-05-01,15360,Increasing
GR,2021-05-01,14692,Decreasing
HR,2021-05-01,12857,Stable
HU,2021-05-01,14109,Decreasing
IE,2021-05-01,3233,Stable
IS,2021-05-01,82,Increasing
IT,2021-05-01,86100,Decreasing
LI,2021-05-01,66,Stable
LT,2021-05-01,8233,Increasing
LU,2021-05-01,1198,Stable
LV,2021-05-01,4415,Increasing
MT,2021-05-01,158,Decreasing
NL,2021-05-01,46478,Stable
NO,2021-05-01,2869,Decreasing
PL,2021-05-01,46985,Decreasing
PT,2021-05-01,2983,Decreasing
RO,2021-05-01,11850,Decreasing
SE,2021-05-01,35261,Decreasing
SI,2021-05-01,4696,Decreasing
SK,2021-05-01,7667,Decreasing
AT,2021-05-08,10270,Decreasing
BE,2021-05-08,20917,Decreasing
BG,2021-05-08,5115,Decreasing
CH,2021-05-08,10639,Decreasing
CY,2021-05-08,2857,Decreasing
CZ,2021-05-08,11403,Decreasing
DE,2021-05-08,107141,Decreasing
DK,2021-05-08,6137,Increasing
EE,2021-05-08,2451,Decreasing
ES,2021-05-08,43331,Decreasing
FI,2021-05-08,1484,Decreasing
FR,2021-05-08,120870,Decreasing
GB,2021-05-08,14560,Decreasing
GR,2021-05-08,14155,Decreasing
HR,2021-05-08,9600,Decreasing
HU,2021-05-08,9265,Decreasing
IE,2021-05-08,2866,Stable
IS,2021-05-08,34,Stable
IT,2021-05-08,67304,Decreasing
LI,2021-05-08,29,Decreasing
LT,2021-05-08,8129,Stable
LU,2021-05-08,948,Decreasing
LV,2021-05-08,3961,Stable
MT,2021-05-08,131,Decreasing
NL,2021-05-08,52407,Stable
NO,2021-05-08,2875,Decreasing
PL,2021-05-08,30579,Decreasing
PT,2021-05-08,2311,Decreasing
RO,2021-05-08,8682,Decreasing
SE,2021-05-08,34188,Decreasing
SI,2021-05-08,4484,Decreasing
SK,2021-05-08,5961,Decreasing
AT,2021-05-15,6896,Decreasing
BE,2021-05-15,15720,Decreasing
BG,2021-05-15,4080,Decreasing
CH,2021-05-15,8897,Decreasing
CY,2021-05-15,1976,Decreasing
CZ,2021-05-15,7903,Decreasing
DE,2021-05-15,77261,Decreasing
DK,2021-05-15,7357,Increasing
EE,2021-05-15,2021,Decreasing
ES,2021-05-15,37391,Decreasing
FI,2021-05-15,1398,Decreasing
FR,2021-05-15,93546,Decreasing
GB,2021-05-15,15761,Stable
GR,2021-05-15,15254,Decreasing
HR,2021-05-15,6081,Decreasing
HU,2021-05-15,6865,Decreasing
IE,2021-05-15,3028,Stable
IS,2021-05-15,31,Decreasing
IT,2021-05-15,50453,Decreasing
LI,2021-05-15,17,Decreasing
LT,2021-05-15,7941,Stable
LU,2021-05-15,769,Decreasing
LV,2021-05-15,4266,Stable
MT,2021-05-15,40,Decreasing
NL,2021-05-15,38142,Decreasing
NO,2021-05-15,2918,Stable
PL,2021-05-15,22715,Decreasing
PT,2021-05-15,2590,Decreasing
RO,2021-05-15,6080,Decreasing
SE,2021-05-15,29334,Decreasing
SI,2021-05-15,3221,Decreasing
SK,2021-05-15,4298,Decreasing
AT,2021-05-22,4596,Decreasing
BE,2021-05-22,17057,Decreasing
BG,2021-05-22,2524,Decreasing
CH,2021-05-22,7843,Decreasing
CY,2021-05-22,1003,Decreasing
CZ,2021-05-22,5320,Decreasing
DE,2021-05-22,57310,Decreasing
DK,2021-05-22,7120,Increasing
EE,2021-05-22,1567,Decreasing
ES,2021-05-22,31654,Decreasing
FI,2021-05-22,1415,Stable
FR,2021-05-22,NA,NA
GB,2021-05-22,11595,Decreasing
GR,2021-05-22,13098,Stable
HR,2021-05-22,3825,Decreasing
HU,2021-05-22,4243,Decreasing
IE,2021-05-22,3032,Stable
IS,2021-05-22,18,Decreasing
IT,2021-05-22,34816,Decreasing
LI,2021-05-22,14,Decreasing
LT,2021-05-22,5734,Decreasing
LU,2021-05-22,623,Decreasing
LV,2021-05-22,3115,Decreasing
MT,2021-05-22,21,Decreasing
NL,2021-05-22,28068,Decreasing
NO,2021-05-22,2911,Stable
PL,2021-05-22,12635,Decreasing
PT,2021-05-22,2963,Stable
RO,2021-05-22,3902,Decreasing
SE,2021-05-22,21215,Decreasing
SI,2021-05-22,2517,Decreasing
SK,2021-05-22,2947,Decreasing
AT,2021-05-29,3463,Decreasing
BE,2021-05-29,12635,Decreasing
BG,2021-05-29,1656,Decreasing
CH,2021-05-29,5670,Decreasing
CY,2021-05-29,562,Decreasing
CZ,2021-05-29,3377,Decreasing
DE,2021-05-29,33052,Decreasing
DK,2021-05-29,6775,Stable
EE,2021-05-29,935,Decreasing
ES,2021-05-29,32205,Decreasing
FI,2021-05-29,947,Decreasing
FR,2021-05-29,61415,NA
GB,2021-05-29,20499,Increasing
GR,2021-05-29,11466,Decreasing
HR,2021-05-29,2220,Decreasing
HU,2021-05-29,2360,Decreasing
IE,2021-05-29,2943,Stable
IS,2021-05-29,21,Decreasing
IT,2021-05-29,24865,Decreasing
LI,2021-05-29,11,Decreasing
LT,2021-05-29,3570,Decreasing
LU,2021-05-29,285,Decreasing
LV,2021-05-29,2206,Decreasing
MT,2021-05-29,30,Decreasing
NL,2021-05-29,21186,Decreasing
NO,2021-05-29,2692,Stable
PL,2021-05-29,6825,Decreasing
PT,2021-05-29,3402,Increasing
RO,2021-05-29,2190,Decreasing
SE,2021-05-29,10132,Decreasing
SI,2021-05-29,1962,Decreasing
SK,2021-05-29,2190,Decreasing
AT,2021-06-05,2642,Decreasing
BE,2021-06-05,10111,Decreasing
BG,2021-06-05,1205,Decreasing
CH,2021-06-05,4269,Decreasing
CY,2021-06-05,447,Decreasing
CZ,2021-06-05,2428,Decreasing
DE,2021-06-05,22631,Decreasing
DK,2021-06-05,6202,Decreasing
EE,2021-06-05,644,Decreasing
ES,2021-06-05,29323,Decreasing
FI,2021-06-05,747,Decreasing
FR,2021-06-05,47597,NA
GB,2021-06-05,30724,Increasing
GR,2021-06-05,8394,Decreasing
HR,2021-06-05,1453,Decreasing
HU,2021-06-05,1839,Decreasing
IE,2021-06-05,2879,Stable
IS,2021-06-05,21,Decreasing
IT,2021-06-05,17098,Decreasing
LI,2021-06-05,13,Decreasing
LT,2021-06-05,2368,Decreasing
LU,2021-06-05,352,Decreasing
LV,2021-06-05,1759,Decreasing
MT,2021-06-05,39,Stable
NL,2021-06-05,15632,Decreasing
NO,2021-06-05,2034,Decreasing
PL,2021-06-05,3453,Decreasing
PT,2021-06-05,3821,Increasing
RO,2021-06-05,1316,Decreasing
SE,2021-06-05,9589,Decreasing
SI,2021-06-05,1725,Decreasing
SK,2021-06-05,1729,Decreasing
AT,2021-06-12,2098,Decreasing
BE,2021-06-12,5891,Decreasing
BG,2021-06-12,868,Decreasing
CH,2021-06-12,2759,Decreasing
CY,2021-06-12,406,Decreasing
CZ,2021-06-12,1659,Decreasing
DE,2021-06-12,15553,Decreasing
DK,2021-06-12,3923,Decreasing
EE,2021-06-12,405,Decreasing
ES,2021-06-12,35619,Stable
FI,2021-06-12,588,Decreasing
FR,2021-06-12,27654,NA
GB,2021-06-12,46825,Increasing
GR,2021-06-12,5847,Decreasing
HR,2021-06-12,1096,Decreasing
HU,2021-06-12,919,Decreasing
IE,2021-06-12,2304,Decreasing
IS,2021-06-12,19,Stable
IT,2021-06-12,13329,Decreasing
LI,2021-06-12,6,Decreasing
LT,2021-06-12,1377,Decreasing
LU,2021-06-12,224,Decreasing
LV,2021-06-12,1263,Decreasing
MT,2021-06-12,13,Decreasing
NL,2021-06-12,9694,Decreasing
NO,2021-06-12,1297,Decreasing
PL,2021-06-12,2419,Decreasing
PT,2021-06-12,4706,Increasing
RO,2021-06-12,915,Decreasing
SE,2021-06-12,5394,Decreasing
SI,2021-06-12,1134,Decreasing
SK,2021-06-12,1253,Decreasing
AT,2021-06-19,1137,Decreasing
BE,2021-06-19,3319,Decreasing
BG,2021-06-19,711,Decreasing
CH,2021-06-19,1576,Decreasing
CY,2021-06-19,405,Decreasing
CZ,2021-06-19,939,Decreasing
DE,2021-06-19,6551,Decreasing
DK,2021-06-19,1904,Decreasing
EE,2021-06-19,308,Decreasing
ES,2021-06-19,23842,Decreasing
FI,2021-06-19,501,Decreasing
FR,2021-06-19,15577,Decreasing
GB,2021-06-19,62474,Increasing
GR,2021-06-19,3459,Decreasing
HR,2021-06-19,611,Decreasing
HU,2021-06-19,638,Decreasing
IE,2021-06-19,2155,Decreasing
IS,2021-06-19,11,Decreasing
IT,2021-06-19,8613,Decreasing
LI,2021-06-19,3,Decreasing
LT,2021-06-19,702,Decreasing
LU,2021-06-19,110,Decreasing
LV,2021-06-19,796,Decreasing
MT,2021-06-19,7,Decreasing
NL,2021-06-19,6239,Decreasing
NO,2021-06-19,1239,Decreasing
PL,2021-06-19,1391,Decreasing
