geoRegion,variant_type,date,entries,sumTotal,freq,prct_mean7d,prct,prct_lower_ci,prct_upper_ci,timeframe_all,type,version,classification,data_source
CHFL,B.1.526,2021-10-02,0,11,0,0,0,0,10.7,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.617.1,2021-10-02,0,8,0,0,0,0,10.7,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.617.2,2021-10-02,165,22353,1,100,100,89.3,100,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,C.37,2021-10-02,0,29,0,0,0,0,10.7,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,other_lineages,2021-10-02,0,18281,0,0,0,0,10.7,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,P.1,2021-10-02,0,231,0,0,0,0,10.7,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,P.2,2021-10-02,0,21,0,0,0,0,10.7,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,all_sequenced,2021-10-03,94,61515,1,100,100,NA,NA,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.1.318,2021-10-03,0,208,0,0,0,0,17.3,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.1.529,2021-10-03,0,0,0,0,0,0,17.3,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.1.7,2021-10-03,0,19796,0,0,0,0,17.3,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.351,2021-10-03,0,299,0,0,0,0,17.3,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.525,2021-10-03,0,48,0,0,0,0,17.3,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.526,2021-10-03,0,11,0,0,0,0,17.3,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.617.1,2021-10-03,0,8,0,0,0,0,17.3,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.617.2,2021-10-03,94,22447,1,99.92441421012849,100,82.7,100,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,C.37,2021-10-03,0,29,0,0,0,0,17.3,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,other_lineages,2021-10-03,0,18281,0,0.07558578987150415,0,0,17.3,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,P.1,2021-10-03,0,231,0,0,0,0,17.3,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,P.2,2021-10-03,0,21,0,0,0,0,17.3,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,all_sequenced,2021-10-04,254,61769,1,100,100,NA,NA,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.1.318,2021-10-04,0,208,0,0,0,0,7.2,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.1.529,2021-10-04,0,0,0,0,0,0,7.2,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.1.7,2021-10-04,0,19796,0,0,0,0,7.2,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.351,2021-10-04,0,299,0,0,0,0,7.2,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.525,2021-10-04,0,48,0,0,0,0,7.2,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.526,2021-10-04,0,11,0,0,0,0,7.2,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.617.1,2021-10-04,0,8,0,0,0,0,7.2,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.617.2,2021-10-04,254,22701,1,99.92441421012849,100,92.8,100,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,C.37,2021-10-04,0,29,0,0,0,0,7.2,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,other_lineages,2021-10-04,0,18281,0,0.07558578987150415,0,0,7.2,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,P.1,2021-10-04,0,231,0,0,0,0,7.2,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,P.2,2021-10-04,0,21,0,0,0,0,7.2,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,all_sequenced,2021-10-05,170,61939,1,100,100,NA,NA,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.1.318,2021-10-05,0,208,0,0,0,0,10.4,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.1.529,2021-10-05,0,0,0,0,0,0,10.4,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.1.7,2021-10-05,0,19796,0,0,0,0,10.4,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.351,2021-10-05,0,299,0,0,0,0,10.4,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.525,2021-10-05,0,48,0,0,0,0,10.4,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.526,2021-10-05,0,11,0,0,0,0,10.4,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.617.1,2021-10-05,0,8,0,0,0,0,10.4,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.617.2,2021-10-05,170,22871,1,99.92441421012849,100,89.6,100,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,C.37,2021-10-05,0,29,0,0,0,0,10.4,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,other_lineages,2021-10-05,0,18281,0,0.07558578987150415,0,0,10.4,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,P.1,2021-10-05,0,231,0,0,0,0,10.4,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,P.2,2021-10-05,0,21,0,0,0,0,10.4,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,all_sequenced,2021-10-06,189,62128,1,100,100,NA,NA,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.1.318,2021-10-06,0,208,0,0,0,0,9.4,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.1.529,2021-10-06,0,0,0,0,0,0,9.4,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.1.7,2021-10-06,0,19796,0,0,0,0,9.4,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.351,2021-10-06,0,299,0,0,0,0,9.4,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.525,2021-10-06,0,48,0,0,0,0,9.4,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.526,2021-10-06,0,11,0,0,0,0,9.4,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.617.1,2021-10-06,0,8,0,0,0,0,9.4,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.617.2,2021-10-06,188,23059,0.9947,99.92441421012849,99.5,89.6,100,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,C.37,2021-10-06,0,29,0,0,0,0,9.4,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,other_lineages,2021-10-06,1,18282,0.0053,0.07558578987150415,0.5,0,10.4,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,P.1,2021-10-06,0,231,0,0,0,0,9.4,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,P.2,2021-10-06,0,21,0,0,0,0,9.4,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,all_sequenced,2021-10-07,148,62276,1,100,100,NA,NA,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.1.318,2021-10-07,0,208,0,0,0,0,11.7,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.1.529,2021-10-07,0,0,0,0,0,0,11.7,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.1.7,2021-10-07,0,19796,0,0,0,0,11.7,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.351,2021-10-07,0,299,0,0,0,0,11.7,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.525,2021-10-07,0,48,0,0,0,0,11.7,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.526,2021-10-07,0,11,0,0,0,0,11.7,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.617.1,2021-10-07,0,8,0,0,0,0,11.7,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.617.2,2021-10-07,148,23207,1,99.92441421012849,100,88.3,100,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,C.37,2021-10-07,0,29,0,0,0,0,11.7,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,other_lineages,2021-10-07,0,18282,0,0.07558578987150415,0,0,11.7,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,P.1,2021-10-07,0,231,0,0,0,0,11.7,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,P.2,2021-10-07,0,21,0,0,0,0,11.7,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,all_sequenced,2021-10-08,148,62424,1,100,100,NA,NA,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.1.318,2021-10-08,0,208,0,0,0,0,11.7,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.1.529,2021-10-08,0,0,0,0,0,0,11.7,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.1.7,2021-10-08,0,19796,0,0,0,0,11.7,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.351,2021-10-08,0,299,0,0,0,0,11.7,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.525,2021-10-08,0,48,0,0,0,0,11.7,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.526,2021-10-08,0,11,0,0,0,0,11.7,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.617.1,2021-10-08,0,8,0,0,0,0,11.7,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.617.2,2021-10-08,148,23355,1,99.92441421012849,100,88.3,100,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,C.37,2021-10-08,0,29,0,0,0,0,11.7,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,other_lineages,2021-10-08,0,18282,0,0.07558578987150415,0,0,11.7,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,P.1,2021-10-08,0,231,0,0,0,0,11.7,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,P.2,2021-10-08,0,21,0,0,0,0,11.7,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,all_sequenced,2021-10-09,110,62534,1,100,100,NA,NA,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.1.318,2021-10-09,0,208,0,0,0,0,15.2,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.1.529,2021-10-09,0,0,0,0,0,0,15.2,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.1.7,2021-10-09,0,19796,0,0,0,0,15.2,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.351,2021-10-09,0,299,0,0,0,0,15.2,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.525,2021-10-09,0,48,0,0,0,0,15.2,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.526,2021-10-09,0,11,0,0,0,0,15.2,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.617.1,2021-10-09,0,8,0,0,0,0,15.2,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.617.2,2021-10-09,110,23465,1,99.92441421012849,100,84.8,100,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,C.37,2021-10-09,0,29,0,0,0,0,15.2,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,other_lineages,2021-10-09,0,18282,0,0.07558578987150415,0,0,15.2,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,P.1,2021-10-09,0,231,0,0,0,0,15.2,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,P.2,2021-10-09,0,21,0,0,0,0,15.2,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,all_sequenced,2021-10-10,104,62638,1,100,100,NA,NA,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.1.318,2021-10-10,0,208,0,0,0,0,15.9,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.1.529,2021-10-10,0,0,0,0,0,0,15.9,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.1.7,2021-10-10,0,19796,0,0,0,0,15.9,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.351,2021-10-10,0,299,0,0,0,0,15.9,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.525,2021-10-10,0,48,0,0,0,0,15.9,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.526,2021-10-10,0,11,0,0,0,0,15.9,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.617.1,2021-10-10,0,8,0,0,0,0,15.9,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.617.2,2021-10-10,104,23569,1,100,100,84.1,100,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,C.37,2021-10-10,0,29,0,0,0,0,15.9,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,other_lineages,2021-10-10,0,18282,0,0,0,0,15.9,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,P.1,2021-10-10,0,231,0,0,0,0,15.9,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,P.2,2021-10-10,0,21,0,0,0,0,15.9,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,all_sequenced,2021-10-11,233,62871,1,100,100,NA,NA,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.1.318,2021-10-11,0,208,0,0,0,0,7.8,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.1.529,2021-10-11,0,0,0,0,0,0,7.8,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.1.7,2021-10-11,0,19796,0,0,0,0,7.8,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.351,2021-10-11,0,299,0,0,0,0,7.8,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.525,2021-10-11,0,48,0,0,0,0,7.8,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.526,2021-10-11,0,11,0,0,0,0,7.8,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.617.1,2021-10-11,0,8,0,0,0,0,7.8,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.617.2,2021-10-11,233,23802,1,100,100,92.2,100,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,C.37,2021-10-11,0,29,0,0,0,0,7.8,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,other_lineages,2021-10-11,0,18282,0,0,0,0,7.8,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,P.1,2021-10-11,0,231,0,0,0,0,7.8,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,P.2,2021-10-11,0,21,0,0,0,0,7.8,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,all_sequenced,2021-10-12,166,63037,1,100,100,NA,NA,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.1.318,2021-10-12,0,208,0,0,0,0,10.6,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.1.529,2021-10-12,0,0,0,0,0,0,10.6,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.1.7,2021-10-12,0,19796,0,0,0,0,10.6,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.351,2021-10-12,0,299,0,0,0,0,10.6,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.525,2021-10-12,0,48,0,0,0,0,10.6,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.526,2021-10-12,0,11,0,0,0,0,10.6,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.617.1,2021-10-12,0,8,0,0,0,0,10.6,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.617.2,2021-10-12,166,23968,1,100,100,89.4,100,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,C.37,2021-10-12,0,29,0,0,0,0,10.6,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,other_lineages,2021-10-12,0,18282,0,0,0,0,10.6,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,P.1,2021-10-12,0,231,0,0,0,0,10.6,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,P.2,2021-10-12,0,21,0,0,0,0,10.6,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,all_sequenced,2021-10-13,170,63207,1,100,100,NA,NA,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.1.318,2021-10-13,0,208,0,0,0,0,10.4,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.1.529,2021-10-13,0,0,0,0,0,0,10.4,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.1.7,2021-10-13,0,19796,0,0,0,0,10.4,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.351,2021-10-13,0,299,0,0,0,0,10.4,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.525,2021-10-13,0,48,0,0,0,0,10.4,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.526,2021-10-13,0,11,0,0,0,0,10.4,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.617.1,2021-10-13,0,8,0,0,0,0,10.4,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.617.2,2021-10-13,170,24138,1,100,100,89.6,100,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,C.37,2021-10-13,0,29,0,0,0,0,10.4,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,other_lineages,2021-10-13,0,18282,0,0,0,0,10.4,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,P.1,2021-10-13,0,231,0,0,0,0,10.4,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,P.2,2021-10-13,0,21,0,0,0,0,10.4,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,all_sequenced,2021-10-14,142,63349,1,100,100,NA,NA,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.1.318,2021-10-14,0,208,0,0,0,0,12.2,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.1.529,2021-10-14,0,0,0,0,0,0,12.2,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.1.7,2021-10-14,0,19796,0,0,0,0,12.2,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.351,2021-10-14,0,299,0,0,0,0,12.2,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.525,2021-10-14,0,48,0,0,0,0,12.2,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.526,2021-10-14,0,11,0,0,0,0,12.2,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.617.1,2021-10-14,0,8,0,0,0,0,12.2,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.617.2,2021-10-14,142,24280,1,100,100,87.8,100,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,C.37,2021-10-14,0,29,0,0,0,0,12.2,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,other_lineages,2021-10-14,0,18282,0,0,0,0,12.2,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,P.1,2021-10-14,0,231,0,0,0,0,12.2,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,P.2,2021-10-14,0,21,0,0,0,0,12.2,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,all_sequenced,2021-10-15,141,63490,1,100,100,NA,NA,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.1.318,2021-10-15,0,208,0,0,0,0,12.2,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.1.529,2021-10-15,0,0,0,0,0,0,12.2,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.1.7,2021-10-15,0,19796,0,0,0,0,12.2,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.351,2021-10-15,0,299,0,0,0,0,12.2,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.525,2021-10-15,0,48,0,0,0,0,12.2,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.526,2021-10-15,0,11,0,0,0,0,12.2,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.617.1,2021-10-15,0,8,0,0,0,0,12.2,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.617.2,2021-10-15,141,24421,1,100,100,87.8,100,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,C.37,2021-10-15,0,29,0,0,0,0,12.2,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,other_lineages,2021-10-15,0,18282,0,0,0,0,12.2,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,P.1,2021-10-15,0,231,0,0,0,0,12.2,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,P.2,2021-10-15,0,21,0,0,0,0,12.2,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,all_sequenced,2021-10-16,124,63614,1,100,100,NA,NA,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.1.318,2021-10-16,0,208,0,0,0,0,13.7,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.1.529,2021-10-16,0,0,0,0,0,0,13.7,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.1.7,2021-10-16,0,19796,0,0,0,0,13.7,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.351,2021-10-16,0,299,0,0,0,0,13.7,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.525,2021-10-16,0,48,0,0,0,0,13.7,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.526,2021-10-16,0,11,0,0,0,0,13.7,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.617.1,2021-10-16,0,8,0,0,0,0,13.7,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.617.2,2021-10-16,124,24545,1,100,100,86.3,100,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,C.37,2021-10-16,0,29,0,0,0,0,13.7,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,other_lineages,2021-10-16,0,18282,0,0,0,0,13.7,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,P.1,2021-10-16,0,231,0,0,0,0,13.7,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,P.2,2021-10-16,0,21,0,0,0,0,13.7,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,all_sequenced,2021-10-17,125,63739,1,100,100,NA,NA,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.1.318,2021-10-17,0,208,0,0,0,0,13.6,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.1.529,2021-10-17,0,0,0,0,0,0,13.6,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.1.7,2021-10-17,0,19796,0,0,0,0,13.6,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.351,2021-10-17,0,299,0,0,0,0,13.6,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.525,2021-10-17,0,48,0,0,0,0,13.6,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.526,2021-10-17,0,11,0,0,0,0,13.6,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.617.1,2021-10-17,0,8,0,0,0,0,13.6,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
CHFL,B.1.617.2,2021-10-17,125,24670,1,100,100,86.4,100,TRUE,COVID19VirusVariants,2022-10-18_10-53-01,default,wgs
